genes,logFC,logCPM,F,PValue,FDR
snap_masked-scaffold95-size69896-abinit-gene-0.17,-1.83083045599999,6.92730027835662,53.3457425672785,1.23415022521255e-05,4.39530694242366e-05
snap_masked-scaffold240-size95014-abinit-gene-0.21,0.79252584197837,6.48292940423038,52.0307286779191,1.24421071646595e-05,4.42944707219178e-05
augustus_masked-scaffold1035-size48451-abinit-gene-0.2,2.02357178317139,2.88219638665536,52.0124172935527,1.24633348846451e-05,4.43531330612864e-05
augustus_masked-scaffold1102-size102867-abinit-gene-0.1,0.870323764481547,7.96554798105047,51.9798715104469,1.25011688656816e-05,4.44708247115181e-05
snap_masked-scaffold90-size195182-abinit-gene-1.27,1.04344099428261,4.75607829634449,51.9645260084675,1.25190544591536e-05,4.4517490685292e-05
maker-scaffold1100-size48307-augustus-gene-0.15,1.41033440289133,4.2840973874174,51.9591984625474,1.25252708676279e-05,4.45226415538292e-05
maker-scaffold89-size185956-snap-gene-1.46,1.40630360450225,4.74501610392876,51.9439773389023,1.25430514661287e-05,4.45688792202094e-05
maker-scaffold88-size177456-snap-gene-1.35,1.16742360577844,6.12406417387956,51.9195482675503,1.25716502232243e-05,4.46529744523549e-05
maker-scaffold211-size266153-snap-gene-2.34,1.30275189243457,5.05298311994478,51.9155977931332,1.25762821599586e-05,4.46529744523549e-05
maker-scaffold38-size181029-augustus-gene-1.18,-1.3196150354821,9.9586121310416,51.8406798396068,1.26645032921622e-05,4.49491188681909e-05
augustus_masked-scaffold619-size47927-abinit-gene-0.2,1.39748414379343,6.1407834229828,51.8171284268853,1.26923864075481e-05,4.50309666693327e-05
maker-scaffold35-size133594-snap-gene-0.38,1.09924207305574,5.92822439535115,51.790344577024,1.27241839578991e-05,4.51266349406994e-05
snap_masked-scaffold797-size102870-abinit-gene-0.23,-1.97408083660259,7.11224485620638,52.9889410492971,1.27438582592207e-05,4.51792514899784e-05
maker-scaffold83-size136938-augustus-gene-1.15,1.0677055985843,5.64207904894008,51.7691183539427,1.27494498593443e-05,4.51819213611223e-05
maker-scaffold383-size108311-augustus-gene-0.43,-0.901047216896266,5.84034221560682,51.7315580713556,1.27943026490619e-05,4.53236715238771e-05
maker-scaffold396-size90325-snap-gene-0.33,-1.49283422435225,5.14660008877865,51.7248449706814,1.28023385940028e-05,4.53349403833135e-05
maker-scaffold1144-size54435-augustus-gene-0.12,-0.824961928197002,7.95183447799559,51.6603187240934,1.28798824178538e-05,4.55922448892794e-05
maker-scaffold1559-size42291-augustus-gene-0.12,0.772365554430054,10.5307008256662,51.5442526945933,1.30207535410028e-05,4.60734356066252e-05
maker-scaffold221-size59798-augustus-gene-0.32,1.2843913685196,4.40144534270057,51.5346100229809,1.30325380189927e-05,4.60905071751949e-05
maker-scaffold402-size75919-augustus-gene-0.24,0.949795588286582,5.34428658331158,51.5322290952812,1.30354497161801e-05,4.60905071751949e-05
augustus_masked-scaffold820-size24174-abinit-gene-0.0,-1.13871045184581,4.27968460439235,51.5118363853813,1.30604197316794e-05,4.61613169774496e-05
maker-scaffold1779-size22988-snap-gene-0.15,0.913610480110738,7.30183616187614,51.4265732200728,1.31654298407797e-05,4.6514863357246e-05
augustus_masked-scaffold810-size72001-abinit-gene-0.4,1.75065773461399,4.33618860119959,51.4051717387236,1.31919430397269e-05,4.65909092681429e-05
maker-scaffold677-size69862-augustus-gene-0.21,1.83769960142113,5.18919481952273,51.7160447531544,1.32452074913173e-05,4.67613412302157e-05
maker-scaffold419-size140910-augustus-gene-0.38,-2.12506974271171,3.13966642868134,51.3507274659661,1.32596737979289e-05,4.67947218159712e-05
augustus_masked-scaffold2039-size19510-abinit-gene-0.2,0.999601961762843,4.65166131043643,51.341047979829,1.32717580705009e-05,4.68196739185255e-05
augustus_masked-scaffold675-size149168-abinit-gene-0.6,0.798608640374039,7.52732462737128,51.2184930331672,1.34258823982891e-05,4.73455022036343e-05
augustus_masked-scaffold755-size34036-abinit-gene-0.0,-2.60343118102547,2.27226594693119,51.1948886248267,1.3455807509435e-05,4.74331183552675e-05
maker-scaffold1570-size33836-snap-gene-0.22,1.02439779746922,5.78494972653819,51.1691384021365,1.34885422188352e-05,4.75305687696164e-05
maker-scaffold1064-size30493-snap-gene-0.16,0.750124235458884,6.54491809052552,51.0721626933709,1.36126619813369e-05,4.79498444291679e-05
maker-scaffold1609-size25454-augustus-gene-0.2,-2.57036175603018,7.07232640221677,52.2473113887257,1.36305790364642e-05,4.79946148931644e-05
snap_masked-scaffold831-size58418-abinit-gene-0.8,-1.14443972377228,4.71236901885647,51.0543145792347,1.36356514576531e-05,4.79946148931644e-05
maker-scaffold9-size221126-augustus-gene-1.27,2.29659986982474,2.93371103746626,51.0099634393463,1.36929757477132e-05,4.81782243904092e-05
snap_masked-scaffold3213-size13313-abinit-gene-0.1,-1.45246540527522,4.19967801126136,51.0053902635334,1.36989026685241e-05,4.81809239618372e-05
augustus_masked-scaffold401-size46888-abinit-gene-0.10,1.52824879299806,4.88143152933912,50.9890804217749,1.37200650201488e-05,4.82371864300261e-05
maker-scaffold32-size198344-snap-gene-1.56,0.687068874254342,10.4977433762128,50.9695127311616,1.3745505069965e-05,4.83084404754737e-05
augustus_masked-scaffold1441-size23942-abinit-gene-0.0,0.841975971944,8.98947248938828,50.9293273905626,1.37979237612753e-05,4.84744214005977e-05
augustus_masked-scaffold1760-size29917-abinit-gene-0.1,1.59794436413326,4.75282860642525,50.899126397364,1.38374728525592e-05,4.85950814205331e-05
augustus_masked-scaffold1335-size122246-abinit-gene-0.5,0.8823813150102,6.38365712837639,50.8337061957575,1.39235989790171e-05,4.88791606263391e-05
maker-scaffold848-size25573-augustus-gene-0.17,1.29800803344494,4.07166588560258,50.8255679198844,1.39343569460574e-05,4.88985438415197e-05
maker-scaffold302-size122025-snap-gene-0.24,2.67379047630713,5.29504861031389,51.9774070122763,1.39711491724913e-05,4.90092377808881e-05
maker-scaffold90-size195182-augustus-gene-1.29,-0.955092975467517,8.5070115219971,50.792369255674,1.39783432124194e-05,4.90160604271769e-05
maker-scaffold1882-size30705-augustus-gene-0.10,0.881071057835252,5.48420584158534,50.7074689205316,1.40915732890482e-05,4.93945613262509e-05
maker-scaffold2161-size11021-augustus-gene-0.4,1.67273393006814,2.79168182084166,50.639211241005,1.41833873180954e-05,4.96977376271575e-05
maker-scaffold571-size67438-augustus-gene-0.15,1.68705680838178,3.67232297919541,50.6142776016397,1.42171004632949e-05,4.97971808425536e-05
maker-scaffold932-size99662-snap-gene-0.36,0.909530829169845,5.97938310332327,50.5632897963122,1.42863346404486e-05,5.0020919712227e-05
augustus_masked-scaffold977-size73884-abinit-gene-0.0,1.49249864903286,3.90623957515403,50.5230390877487,1.43412685305844e-05,5.01763236890957e-05
maker-scaffold1246-size55486-snap-gene-0.12,1.50652890533603,3.35041859968676,50.5228948494883,1.43414658306058e-05,5.01763236890957e-05
maker-scaffold489-size201519-snap-gene-1.45,1.1306868026269,5.68062499746825,50.5186806795513,1.43472316958605e-05,5.01776964703914e-05
snap_masked-scaffold2137-size10144-abinit-gene-0.0,1.47969325328467,4.24674371651058,50.5132647710972,1.43546457799678e-05,5.01848305104228e-05
maker-scaffold439-size36912-snap-gene-0.33,-1.1995101784278,4.8282250530894,50.4743775644134,1.44080123036318e-05,5.03525519802821e-05
augustus_masked-scaffold1832-size20035-abinit-gene-0.0,1.71432834082971,4.19315583675635,50.4496923613338,1.44420094702312e-05,5.04524820175902e-05
maker-scaffold497-size29455-snap-gene-0.29,-1.22629330193152,8.25439775598279,50.4438828794845,1.44500241141064e-05,5.0461602534602e-05
maker-scaffold2933-size35260-augustus-gene-0.12,0.89639626387437,5.31876787909177,50.4363155975763,1.44604716010581e-05,5.0479208901189e-05
maker-scaffold102-size108901-snap-gene-0.40,-0.959115532262811,5.92921975463047,50.3347282234256,1.46015850442157e-05,5.09380546356788e-05
maker-scaffold539-size68715-augustus-gene-0.15,1.02452961198364,7.08839006476269,50.3329727508573,1.46040376907044e-05,5.09380546356788e-05
maker-scaffold881-size71565-augustus-gene-0.7,-2.65467687969833,2.68164562680875,50.3299377871388,1.46082791084116e-05,5.09380546356788e-05
augustus_masked-scaffold158-size227332-abinit-gene-0.5,1.36505865657809,4.0526579053257,50.2710835068032,1.46908151642437e-05,5.12067308711117e-05
maker-scaffold870-size118458-snap-gene-0.37,-2.56513513300758,4.25877311085918,50.9988096182393,1.47359831460698e-05,5.13450039619402e-05
maker-scaffold1854-size35893-snap-gene-0.4,2.61139887631642,1.17993402314235,50.2319257762886,1.47460319555897e-05,5.13606784282057e-05
maker-scaffold13-size125346-augustus-gene-1.17,-0.950191652172849,6.13319154299328,50.2279955615495,1.47515874175201e-05,5.13606784282057e-05
maker-scaffold107-size198745-augustus-gene-0.33,0.857940127035041,5.31049777681064,50.2241806459346,1.47569822470418e-05,5.13606784282057e-05
augustus_masked-scaffold257-size144893-abinit-gene-0.6,2.05659311817045,2.36090247094081,50.1870023521889,1.48096788446179e-05,5.1524881166558e-05
snap_masked-scaffold421-size227517-abinit-gene-1.14,-2.3409224183758,3.90883290211759,50.1781545918532,1.4822252144526e-05,5.15494191901617e-05
snap_masked-scaffold3-size168552-abinit-gene-0.17,1.36548507346965,5.99216826039748,50.1705038807006,1.48331344379332e-05,5.15680600824349e-05
augustus_masked-scaffold1212-size59540-abinit-gene-0.0,-1.86509761105334,4.350294772028,50.1335041296463,1.4885894816733e-05,5.17276480266279e-05
maker-scaffold1308-size50724-augustus-gene-0.16,0.893855672605052,4.54043055396639,50.1305494429592,1.48901175728824e-05,5.17276480266279e-05
maker-scaffold300-size151442-augustus-gene-1.22,0.886367163677313,4.703147832453,50.126218715871,1.48963094646402e-05,5.17299136410599e-05
maker-scaffold909-size44985-augustus-gene-0.22,1.39976409259628,4.40313322269527,50.1200891878402,1.49050783647491e-05,5.17411233345826e-05
maker-scaffold803-size150050-augustus-gene-1.12,1.35210454547442,5.05385629053591,50.09897136956,1.49353358616279e-05,5.18268919642815e-05
maker-scaffold897-size61637-snap-gene-0.29,-3.52192105823337,10.1271435075689,51.2492189261289,1.49410711084058e-05,5.18275341791579e-05
maker-scaffold156-size116054-snap-gene-0.53,-0.587893602976238,7.1666860193873,50.0824232755658,1.49590961905094e-05,5.18707910237566e-05
maker-scaffold2330-size22728-augustus-gene-0.9,1.115578549258,5.16385088356075,50.0711820501314,1.49752619997377e-05,5.19075711037677e-05
maker-scaffold574-size57601-augustus-gene-0.34,-1.64015689376609,5.63472089817095,50.2205481213998,1.50297933713679e-05,5.20772580711814e-05
maker-scaffold489-size201519-snap-gene-1.50,-1.0341278722771,6.57087640398235,50.022388612409,1.50456687008565e-05,5.21075796385868e-05
augustus_masked-scaffold682-size135829-abinit-gene-0.1,-2.75791548742217,3.53946972172321,50.0195997011161,1.50497046782254e-05,5.21075796385868e-05
augustus_masked-scaffold114-size71434-abinit-gene-0.8,0.889678415681888,6.15788293295811,49.9966217888687,1.50830055317481e-05,5.22035232229294e-05
maker-scaffold1386-size39429-augustus-gene-0.14,-2.62745446418291,3.00063998084666,49.9796105033664,1.51077148558417e-05,5.22696707387365e-05
snap_masked-scaffold452-size36886-abinit-gene-0.14,0.976081750517739,4.80491865629654,49.9698290952037,1.51219440783397e-05,5.22995236309394e-05
augustus_masked-scaffold803-size150050-abinit-gene-0.10,-0.955625563705152,8.58952266500565,49.9588916509581,1.51378736139971e-05,5.23321008244934e-05
maker-scaffold865-size106591-augustus-gene-0.39,1.10844872646963,5.15561270366863,49.9556683149733,1.51425719027395e-05,5.23321008244934e-05
augustus_masked-scaffold1074-size52389-abinit-gene-0.11,-1.31368234590966,7.13917497400957,49.9300044248694,1.51800402512987e-05,5.24421812307168e-05
snap_masked-scaffold383-size108311-abinit-gene-0.19,-1.76706419690461,6.11407299351852,50.871105950768,1.52675265580979e-05,5.27249123518929e-05
maker-scaffold1020-size54052-augustus-gene-0.7,-1.76366499009281,5.62059202172055,50.5246135212822,1.53701623636428e-05,5.30573860009381e-05
maker-scaffold766-size47350-augustus-gene-0.18,-1.41348423012357,5.93966121695741,49.7975435609708,1.53751645447139e-05,5.30573860009381e-05
maker-scaffold783-size78001-augustus-gene-0.37,0.784494711197521,5.79852614445688,49.7640010548612,1.54250404506893e-05,5.32014440262274e-05
maker-scaffold142-size401332-augustus-gene-2.43,0.664254875655692,6.45253606231549,49.7618101354968,1.54283048214847e-05,5.32014440262274e-05
maker-scaffold297-size55902-augustus-gene-0.19,-1.80191726944725,8.41107032428718,50.8762584057226,1.54683986014174e-05,5.33200096493302e-05
maker-scaffold3932-size17861-snap-gene-0.3,-3.41603482983522,4.70698766723882,50.8316898904181,1.55328657832305e-05,5.35224725770503e-05
augustus_masked-scaffold1520-size30869-abinit-gene-0.1,0.819553667216884,5.94836037940153,49.6829070211384,1.55464082834201e-05,5.35493768168857e-05
maker-scaffold535-size40165-augustus-gene-0.17,0.686211410522082,7.54207374936265,49.6602950883605,1.55804492858312e-05,5.36468419731166e-05
maker-scaffold1230-size59937-snap-gene-0.19,1.19882240965604,3.92621054756901,49.6375884246154,1.56147208315136e-05,5.37450287964152e-05
augustus_masked-scaffold498-size35517-abinit-gene-0.2,-3.14339370880052,2.16834212416956,49.5770126249779,1.57065819665468e-05,5.40284147860112e-05
snap_masked-scaffold190-size123021-abinit-gene-1.9,-1.04375810218548,5.84008405671666,49.5756696997538,1.57086256311866e-05,5.40284147860112e-05
maker-scaffold354-size56448-snap-gene-0.17,-2.81354792304481,4.58738506580966,50.694301913818,1.57335902188238e-05,5.40943539997706e-05
maker-scaffold269-size166296-snap-gene-0.20,-4.93763548840441,4.60969605790364,50.6786251611607,1.57566872476494e-05,5.41538261017851e-05
augustus_masked-scaffold1696-size20501-abinit-gene-0.1,1.35773116827388,4.50576406217943,49.5342210780769,1.57718556786009e-05,5.41860148369298e-05
maker-scaffold808-size59659-snap-gene-0.18,0.759879467091615,5.89946647701934,49.4992106199856,1.58254967377445e-05,5.43503083990653e-05
maker-scaffold4162-size10197-snap-gene-0.4,1.08204292093481,4.64286869306018,49.4803538382211,1.58544766146364e-05,5.44298171424538e-05
augustus_masked-scaffold3018-size10041-abinit-gene-0.0,0.729964616740069,5.27899706280652,49.4765253077094,1.58603680500241e-05,5.44300319188257e-05
maker-scaffold1953-size29968-augustus-gene-0.10,-1.93845635570295,6.67276818215684,50.5702919153364,1.59173916423861e-05,5.46056587643649e-05
snap_masked-scaffold643-size37031-abinit-gene-0.8,1.11458232737006,4.96570439902366,49.4030892267789,1.59738713599453e-05,5.47792915017148e-05
maker-scaffold1492-size36886-snap-gene-0.6,-1.69803990729289,4.51071206174893,49.3781521099456,1.60126306471206e-05,5.48920502873759e-05
maker-scaffold1274-size27350-snap-gene-0.28,-0.947175261771485,5.69318436951072,49.3173690923453,1.6107567157122e-05,5.51869983470714e-05
augustus_masked-scaffold2958-size18459-abinit-gene-0.2,0.806756681267264,5.3375775803643,49.3155042828633,1.61104902006979e-05,5.51869983470714e-05
snap_masked-scaffold366-size139030-abinit-gene-1.12,-1.28239411597909,6.47779074947365,49.3042728000811,1.61281084294145e-05,5.52270907641632e-05
maker-scaffold238-size264187-snap-gene-2.22,1.41966385470794,5.10910442910291,49.2870648492158,1.61551454417043e-05,5.52993944775052e-05
maker-scaffold1765-size42110-augustus-gene-0.5,0.866959811556783,7.26043333565881,49.2767803932198,1.61713296651625e-05,5.5334509495525e-05
maker-scaffold967-size69008-augustus-gene-0.21,-1.36989593046586,6.62790579692015,49.2277335254962,1.62487745526736e-05,5.55791416750426e-05
augustus_masked-scaffold1989-size10946-abinit-gene-0.0,-3.39878605921462,6.67863117269941,50.3307253486851,1.62796618807848e-05,5.56644022858912e-05
maker-scaffold2447-size24745-augustus-gene-0.5,-2.48296161991787,4.84775957483153,50.3115348219671,1.63090985818315e-05,5.57446422244298e-05
maker-scaffold322-size249412-snap-gene-1.21,2.07687023162685,3.1113976283347,49.149583526028,1.63730730960169e-05,5.59428307978801e-05
maker-scaffold796-size154662-snap-gene-0.24,-4.40596438706471,4.0635132935574,50.2613182337531,1.63864232463677e-05,5.59639818123288e-05
maker-scaffold86-size56215-augustus-gene-0.11,0.725931327333064,6.48608417991195,49.1357587122789,1.63951774531544e-05,5.59639818123288e-05
augustus_masked-scaffold2679-size23702-abinit-gene-0.0,-1.35174522850717,6.17368271839332,49.1344680252416,1.63972429041049e-05,5.59639818123288e-05
maker-scaffold738-size32534-augustus-gene-0.20,1.4073536658806,5.74083585081288,49.1239970747211,1.64140105542672e-05,5.59880685016416e-05
maker-scaffold322-size249412-augustus-gene-2.18,-1.2292296369444,5.3059376145323,49.1225735512508,1.64162916638996e-05,5.59880685016416e-05
maker-scaffold58-size84058-snap-gene-0.37,-0.797396593129632,5.85264178132631,49.0995561974454,1.64532271881143e-05,5.60748588634815e-05
augustus_masked-scaffold1957-size44547-abinit-gene-0.3,1.0046902657577,4.44730544324397,49.0992311089091,1.64537495487191e-05,5.60748588634815e-05
maker-scaffold25-size146854-augustus-gene-1.18,-1.17146063189519,9.48941984702417,49.0942749134352,1.64617156980547e-05,5.60815400176705e-05
maker-scaffold68-size241440-augustus-gene-2.19,1.70900130986645,3.34307588814384,49.0770554472199,1.64894278941365e-05,5.61554623178141e-05
maker-scaffold351-size40743-augustus-gene-0.17,-0.841994503706512,6.30996636427656,49.0709687610925,1.64992365945822e-05,5.61683818156064e-05
maker-scaffold1468-size15967-augustus-gene-0.7,-1.10197901902611,6.11883678359587,49.0608287066445,1.6515592489931e-05,5.62035724019591e-05
maker-scaffold575-size40633-augustus-gene-0.16,0.60699296047682,7.17066718421203,49.0341010048045,1.65587953687503e-05,5.63300659939493e-05
maker-scaffold1247-size42731-augustus-gene-0.23,3.99331944209783,4.45752808639928,50.1446029222241,1.65678148935774e-05,5.63402241355521e-05
maker-scaffold2707-size14929-augustus-gene-0.10,0.746859393157825,6.02434742069005,49.0195500700256,1.65823712928416e-05,5.63691966263395e-05
snap_masked-scaffold3213-size13313-abinit-gene-0.2,-1.50174102631265,6.08357580230751,49.015273423738,1.66873953713953e-05,5.67055669498142e-05
maker-scaffold631-size67110-augustus-gene-0.12,1.40218657610422,3.98862117642864,48.9472945273415,1.67000264675964e-05,5.67278454544981e-05
augustus_masked-scaffold2459-size8638-abinit-gene-0.1,0.750064858174357,10.297947825661,48.9225838372469,1.67404876808879e-05,5.68446087142296e-05
maker-scaffold1317-size67552-augustus-gene-0.38,0.802134975859201,5.63589469888951,48.8555885488938,1.68507648358008e-05,5.71982704604536e-05
maker-scaffold1173-size78255-augustus-gene-0.23,1.30280823871099,5.06138799380984,48.8464265619016,1.68659119423375e-05,5.72288828915506e-05
augustus_masked-scaffold212-size112983-abinit-gene-1.8,-1.32040783479968,5.90925149331689,48.802106197864,1.69394105000608e-05,5.74573974753243e-05
maker-scaffold600-size123458-augustus-gene-0.30,0.707071878838318,7.68339900558145,48.7937137031326,1.69533704034019e-05,5.74838681288915e-05
augustus_masked-scaffold1097-size90707-abinit-gene-0.3,1.14197650838496,4.41292211924424,48.7890310768789,1.69611652472847e-05,5.74894232592175e-05
maker-scaffold79-size113372-augustus-gene-0.55,-3.97017896768448,4.7325178415889,49.8866250203947,1.697718825742e-05,5.75228533917953e-05
maker-scaffold717-size83965-augustus-gene-0.14,-3.94172061077354,3.72855139355605,49.8617083835676,1.70173533591248e-05,5.7638028896448e-05
maker-scaffold792-size56082-snap-gene-0.36,0.960832168551881,5.83752210657436,48.7024518111755,1.7106047278799e-05,5.79061514018885e-05
maker-scaffold3158-size13610-augustus-gene-0.8,1.44967028149822,4.02060768504035,48.7006852115919,1.7109018576338e-05,5.79061514018885e-05
augustus_masked-scaffold95-size69896-abinit-gene-0.4,1.16930735718064,5.93766417968055,48.6970595146275,1.71151186409523e-05,5.79061514018885e-05
snap_masked-scaffold1080-size18356-abinit-gene-0.2,-1.07055807057019,6.31468350791948,48.6830736547126,1.71386730831188e-05,5.79648421768067e-05
maker-scaffold2884-size12806-snap-gene-0.0,-1.32361085572534,7.37071246069681,48.6237732890127,1.72389674107723e-05,5.82829390593017e-05
augustus_masked-scaffold3448-size12333-abinit-gene-0.1,1.07764917467266,4.32887600141107,48.5504378737848,1.73639519188841e-05,5.86842500971913e-05
maker-scaffold188-size140497-snap-gene-1.35,0.770524820346275,7.21179643270626,48.5353469398794,1.73898027515693e-05,5.87503538690862e-05
maker-scaffold2807-size21455-augustus-gene-0.9,1.04353265000947,5.09550801122724,48.4670777147031,1.75073132095292e-05,5.91259641050937e-05
maker-scaffold529-size85478-augustus-gene-0.35,1.01762423337801,5.64354897322564,48.4410642100189,1.75523344114727e-05,5.92473683459161e-05
maker-scaffold869-size86550-snap-gene-0.41,1.72016509974895,6.62720829952649,49.5341172170001,1.75559507617423e-05,5.92473683459161e-05
maker-scaffold2315-size24634-augustus-gene-0.7,1.91735139737846,4.24725274743325,48.3772455840416,1.76633603328309e-05,5.95883160361181e-05
augustus_masked-scaffold2397-size15833-abinit-gene-0.0,0.93747960129724,6.25225204531686,48.3514652058667,1.77084439656098e-05,5.97188334239309e-05
augustus_masked-scaffold1321-size54054-abinit-gene-0.10,-0.873261606130587,5.99628179745847,48.3469723326003,1.77163147033641e-05,5.97238074729292e-05
maker-scaffold450-size103087-augustus-gene-0.46,-1.31105771193386,8.5822531539363,48.3364323331291,1.7734795056565e-05,5.97645313021305e-05
snap_masked-scaffold300-size151442-abinit-gene-1.13,-4.48773294285813,3.52379982250241,49.3640185208482,1.78435050157812e-05,6.01091810380105e-05
augustus_masked-scaffold177-size153351-abinit-gene-0.8,1.14512360244349,5.38856135895625,48.2651516852171,1.78603699988688e-05,6.01442968083074e-05
maker-scaffold223-size114676-snap-gene-0.31,-3.30990350413326,4.03789817287106,49.2730373518541,1.79995810757995e-05,6.05912357915704e-05
maker-scaffold35-size133594-augustus-gene-1.16,1.30861805142234,5.76379351370467,48.1640097948349,1.80403441969668e-05,6.07065708509101e-05
maker-scaffold1306-size57921-snap-gene-0.21,0.695411762221519,5.96511425521689,48.1496536412051,1.8066061741109e-05,6.07712120095373e-05
maker-scaffold162-size90734-augustus-gene-0.42,0.767688379862597,6.26549948380224,48.1134136706379,1.81311732007456e-05,6.09682734420461e-05
maker-scaffold1074-size52389-snap-gene-0.49,-1.28093065042344,8.42033408773247,48.0960237968375,1.81625147783473e-05,6.10516785457908e-05
maker-scaffold924-size64841-augustus-gene-0.7,2.46109293569224,5.95334411981539,49.1476505850555,1.82173165967372e-05,6.12138547608247e-05
maker-scaffold1095-size44958-snap-gene-0.20,-2.95526668779561,7.56617158270961,49.1169707164127,1.82710630041813e-05,6.13723691845484e-05
maker-scaffold22-size130626-augustus-gene-1.15,0.938609224266996,6.77634252705985,48.0080233923243,1.83220938687795e-05,6.14751242245178e-05
maker-scaffold1564-size26448-snap-gene-0.12,0.742932160243271,6.90353791070478,48.0035315036256,1.83302833950421e-05,6.14751242245178e-05
augustus_masked-scaffold1529-size25037-abinit-gene-0.2,0.801223786787435,9.60094767848848,48.0018085772478,1.83334257399342e-05,6.14751242245178e-05
augustus_masked-scaffold383-size108311-abinit-gene-0.5,-0.677492114719163,7.33298438929479,48.0012648376893,1.83344175658385e-05,6.14751242245178e-05
maker-scaffold383-size108311-augustus-gene-0.51,-2.30307118054517,9.03572924555333,49.0808552931982,1.83345706752283e-05,6.14751242245178e-05
snap_masked-scaffold2129-size29232-abinit-gene-0.6,1.1046253523367,5.03470954708543,47.8710577255867,1.85737470812242e-05,6.22300790621717e-05
maker-scaffold3036-size6604-augustus-gene-0.4,-2.14024922641947,4.02041976129081,47.8692549926166,1.85770862323018e-05,6.22300790621717e-05
augustus_masked-scaffold845-size43869-abinit-gene-0.1,1.00408250677532,5.51447328228759,47.867831321459,1.85797237551226e-05,6.22300790621717e-05
snap_masked-scaffold9616-size1196-abinit-gene-0.1,1.28674794740916,4.2265922152359,47.8459097442975,1.86203915797446e-05,6.23369467822821e-05
snap_masked-scaffold5293-size3625-abinit-gene-0.1,-2.15791171280569,2.10034448976788,47.8434388721364,1.86249819578675e-05,6.23369467822821e-05
maker-scaffold783-size78001-snap-gene-0.40,1.1363943210716,5.77185283352294,47.8120919346045,1.8683333484192e-05,6.25098416608331e-05
augustus_masked-scaffold449-size30481-abinit-gene-0.7,-1.80224071580567,8.7672051759884,48.8695747116135,1.87113415987013e-05,6.25811274529631e-05
maker-scaffold6505-size4157-snap-gene-0.3,1.70680586677025,3.62905886717896,47.7432261780159,1.88122793366342e-05,6.28961920678445e-05
maker-scaffold1373-size42007-augustus-gene-0.10,0.750483930546153,7.89315821983386,47.7331246691939,1.88312812211712e-05,6.29252611749764e-05
snap_masked-scaffold1608-size52910-abinit-gene-0.10,-2.4440834847638,10.1385208111824,48.8016207031396,1.88344511655664e-05,6.29252611749764e-05
augustus_masked-scaffold225-size216229-abinit-gene-1.4,0.676098379940508,5.41684140995249,47.723126024605,1.88501117626841e-05,6.29550585264465e-05
augustus_masked-scaffold489-size201519-abinit-gene-1.14,-1.7031545497238,5.09906206800292,47.7544999889445,1.89000850869768e-05,6.30993902546261e-05
augustus_masked-scaffold1321-size54054-abinit-gene-0.11,0.850585545978416,5.71999858895999,47.6888416218984,1.89148476689094e-05,6.31261070522788e-05
maker-scaffold271-size67337-snap-gene-0.27,-0.784014930932695,5.33541861201687,47.6803759263317,1.89308727059482e-05,6.31570165516771e-05
augustus_masked-scaffold620-size95113-abinit-gene-0.2,0.861612476984506,9.36097818052427,47.6569084511023,1.89753784347098e-05,6.32828870797573e-05
maker-scaffold239-size140635-augustus-gene-1.21,1.16839336330382,4.2308461262128,47.6096716628657,1.90653346784618e-05,6.35601910844258e-05
augustus_masked-scaffold73-size162265-abinit-gene-1.2,-1.85693531176978,4.3331542408075,47.6010698639078,1.90817694122795e-05,6.35922779342849e-05
maker-scaffold572-size58637-snap-gene-0.25,0.651755417054089,5.89362839204579,47.5252355958005,1.92273802412392e-05,6.40546830869395e-05
augustus_masked-scaffold1097-size90707-abinit-gene-0.4,1.54456499426842,4.23185629817125,47.484756368974,1.93056380761849e-05,6.42924566174803e-05
maker-scaffold1317-size67552-augustus-gene-0.37,-0.697571041223552,8.53603638843311,47.4620180483583,1.93497614193502e-05,6.44164250031702e-05
augustus_masked-scaffold1267-size25876-abinit-gene-0.1,1.0771889638426,4.30890337988553,47.4414850362618,1.93897069709096e-05,6.45264018867975e-05
maker-scaffold3371-size12877-snap-gene-0.5,1.60978194422215,3.85198639234922,47.4130958809418,1.94450953942071e-05,6.46876739547937e-05
maker-scaffold393-size148640-augustus-gene-1.26,-1.21231815054291,8.67609423905088,47.4090378114578,1.94530279944048e-05,6.4691016884527e-05
augustus_masked-scaffold146-size89606-abinit-gene-0.2,0.858483561520763,5.44017239574365,47.4016800502465,1.94674204130575e-05,6.4715831903571e-05
maker-scaffold618-size136712-augustus-gene-0.24,1.3573093789588,5.00105138499306,47.3931096832763,1.948420052982e-05,6.47485638958931e-05
augustus_masked-scaffold602-size52133-abinit-gene-0.3,-1.17740118442885,5.43036871620105,47.3746840799381,1.95203338668397e-05,6.48455630197614e-05
maker-scaffold940-size62467-augustus-gene-0.22,1.39864123244327,4.70177540486403,47.3575042383945,1.95540949786989e-05,6.49154152642601e-05
maker-scaffold592-size95642-augustus-gene-0.24,-3.57453931185815,3.34408767104162,48.0803069207403,1.9555264846687e-05,6.49154152642601e-05
maker-scaffold822-size42715-augustus-gene-0.15,0.888286770813123,6.33925162273561,47.329259361706,1.96097494897772e-05,6.5073148804385e-05
maker-scaffold419-size140910-augustus-gene-0.34,-0.940897517712966,6.21624631990356,47.3174599006159,1.96330544442963e-05,6.512734010687e-05
