genes,logFC,logCPM,F,PValue,FDR
maker-scaffold879-size45976-snap-gene-0.19,1.87439226354381,3.63813443128088,23.572136836384,0.000427369311634204,0.0532103284272026
maker-scaffold955-size30516-augustus-gene-0.2,-1.09521686770002,5.06272797122667,23.2756845270918,0.000449730406532515,0.0552576649500083
maker-scaffold419-size140910-augustus-gene-1.18,0.867666711443415,9.99393321152892,22.7433438853402,0.000493428232748813,0.0593241866399718
maker-scaffold403-size50949-augustus-gene-0.17,-1.30047004402819,4.80487635342957,22.7191137862721,0.000495532936165967,0.0593241866399718
maker-scaffold2305-size14575-snap-gene-0.6,1.75213765642524,6.86794046807787,22.6313773212107,0.000531957447914119,0.0628787170711651
augustus_masked-scaffold1188-size47956-abinit-gene-0.3,-0.743323675372338,5.46092981984317,21.9941545235354,0.000563666046856115,0.0648033134283277
maker-scaffold1786-size15651-augustus-gene-0.8,-1.11438910696981,8.75232525867166,21.9826146425024,0.000564836402981972,0.0648033134283277
maker-scaffold20-size272131-augustus-gene-2.28,-2.7825884364754,5.73224350097772,22.2458843114322,0.000569058867115322,0.0648033134283277
maker-scaffold2803-size15549-augustus-gene-0.2,1.36296895538169,8.02351148596568,21.6166384322759,0.000607423789212533,0.068338835465863
augustus_masked-scaffold98-size268873-abinit-gene-2.7,4.35774592686289,9.69537860090192,21.7003718007745,0.000626900907751501,0.0696904842450418
maker-scaffold2064-size12352-snap-gene-0.6,-0.978314257219803,5.48391822523352,21.3162851794469,0.000637521719748154,0.0700373861059796
maker-scaffold42-size62576-snap-gene-0.7,-0.957179377396485,5.211088072288,21.1947767416754,0.000651931921454579,0.0703637255034567
maker-scaffold1204-size20681-augustus-gene-0.8,-2.02480411942336,3.56714937163953,21.16465875274,0.000655562659970093,0.0703637255034567
maker-scaffold411-size80546-snap-gene-0.25,0.657308482858965,5.76537562414983,21.035005306059,0.00067146601435954,0.0712517004782884
maker-scaffold415-size42346-augustus-gene-0.17,1.23968164238631,7.84185566744777,20.7457284245814,0.000708610626937215,0.0743483824083113
maker-scaffold7-size116099-snap-gene-1.16,0.659368221808581,5.54350342894316,20.4646888211596,0.000747028618289077,0.0753776748285739
maker-scaffold197-size74663-augustus-gene-0.21,0.770045329794298,7.83733234105969,20.4515642075899,0.000748881711512857,0.0753776748285739
augustus_masked-scaffold123-size100118-abinit-gene-0.0,1.24857221945643,5.64924727980101,20.3992003963181,0.000756329000194375,0.0753776748285739
snap_masked-scaffold49-size180569-abinit-gene-1.5,0.614049441856912,8.31944014666586,20.3427393938045,0.000764456631136004,0.0753776748285739
maker-scaffold240-size95014-snap-gene-0.41,-0.566436914514583,8.00882687598479,20.2986167358373,0.000770879584670438,0.0753776748285739
maker-scaffold885-size65980-snap-gene-0.34,0.728471516598576,7.66672789488411,20.2770331721836,0.000774044581377917,0.0753776748285739
augustus_masked-scaffold79-size113372-abinit-gene-0.14,2.62911460311156,4.58551842380834,20.5016886025961,0.000780182115244768,0.0753776748285739
maker-scaffold142-size401332-snap-gene-3.26,0.650564945720228,6.89417631504003,20.2057018671603,0.000784613626279036,0.0753776748285739
maker-scaffold147-size255492-augustus-gene-1.43,-0.862645270419185,5.22098784118795,20.1114277054732,0.00079884317925117,0.0753776748285739
maker-scaffold1241-size49241-snap-gene-0.11,1.58638795463711,8.37981192397402,20.3729185242463,0.00079914219404892,0.0753776748285739
maker-scaffold295-size135286-snap-gene-0.53,-0.709058930866455,6.35153847658027,19.9706749999493,0.000820656114688712,0.0765593907885307
maker-scaffold1180-size62145-augustus-gene-0.27,-2.507443800264,7.2619439261672,20.1673229609305,0.000830551114126036,0.0765593907885307
augustus_masked-scaffold430-size34004-abinit-gene-0.7,1.78530736693425,5.84804003785498,20.1308954142522,0.00083626663744165,0.0765593907885307
snap_masked-scaffold1562-size33085-abinit-gene-0.6,0.819466010898146,5.45712550795249,19.7970074359123,0.000848541219870038,0.076928911758703
maker-scaffold103-size49482-snap-gene-0.18,0.871897960244993,4.31659185563768,19.568782500185,0.000886896501049946,0.0796330723731192
maker-scaffold891-size27840-snap-gene-0.13,-0.844002014200797,7.25885852124756,19.5080767573566,0.000897439084709365,0.0798122492668195
augustus_masked-scaffold191-size139346-abinit-gene-0.3,1.09909259244364,8.1657058392652,19.3360596440792,0.000928121728614083,0.0817622707716822
maker-scaffold1021-size46816-augustus-gene-0.23,1.14778183352892,8.79807818819347,19.2541689292413,0.000943160514887504,0.0823105877385002
maker-scaffold1024-size49215-augustus-gene-0.10,0.71421492838594,7.90633080396814,19.1771053447682,0.000957574834564607,0.082794757455225
augustus_masked-scaffold33-size104593-abinit-gene-0.8,4.73289749044719,6.22722249897815,19.3337985860829,0.000973740275237808,0.083234833990486
augustus_masked-scaffold8436-size1391-abinit-gene-0.0,-3.24025778163065,2.59001642584271,19.0014361607336,0.000999108231884725,0.083234833990486
maker-scaffold2778-size15541-augustus-gene-0.5,-1.50814089085205,4.96061960542697,18.9616997317869,0.000999258409946116,0.083234833990486
maker-scaffold479-size32881-augustus-gene-0.22,4.06044147729675,4.92486098371191,19.1858705557977,0.00100209563781356,0.083234833990486
augustus_masked-scaffold68-size241440-abinit-gene-1.1,-1.10962074262462,8.87753967884102,18.921695623414,0.00100723240960858,0.083234833990486
snap_masked-scaffold23575-size539-abinit-gene-0.1,1.89087908546852,7.33266219885108,19.0291758354474,0.00103319857850173,0.083722029497323
augustus_masked-scaffold168-size57764-abinit-gene-0.8,0.625386582559451,6.72628184511059,18.6790601761531,0.00105723005044176,0.083722029497323
augustus_masked-scaffold961-size67484-abinit-gene-0.2,0.838941011730339,7.06243890001066,18.6535939771862,0.0010626447997916,0.083722029497323
maker-scaffold2197-size32082-snap-gene-0.17,0.674573532243561,7.44587076679073,18.6389063323141,0.00106578257026222,0.083722029497323
augustus_masked-scaffold462-size112638-abinit-gene-0.7,1.65273381026266,3.90963916957198,18.6335444441079,0.00106693075912411,0.083722029497323
maker-scaffold523-size59043-augustus-gene-0.18,0.605509448185889,10.1714638794069,18.5262469818018,0.00109021567610581,0.083722029497323
snap_masked-scaffold707-size46892-abinit-gene-0.17,-0.693065638810402,5.60760790368055,18.4842025250662,0.00109950229422793,0.083722029497323
maker-scaffold94-size166406-snap-gene-0.56,0.737196289683727,6.72077644997345,18.4656650987867,0.00110362626727803,0.083722029497323
augustus_masked-scaffold204-size87631-abinit-gene-0.3,2.27054497944845,3.38300503604093,18.4574077239835,0.00110546911191463,0.083722029497323
maker-scaffold4001-size7807-augustus-gene-0.3,0.670523293858632,5.34598361960001,18.4259586646597,0.00111252095509366,0.083722029497323
maker-scaffold142-size401332-augustus-gene-3.19,-1.07566765914803,3.6260499296977,18.4146959045726,0.00111505925278301,0.083722029497323
augustus_masked-scaffold88-size177456-abinit-gene-1.8,0.711153028926349,10.6371358553997,18.3567611400432,0.00112822406390379,0.083722029497323
maker-scaffold287-size231392-augustus-gene-0.27,1.17833506273432,9.41089496999337,18.3503916042031,0.00112968255693539,0.083722029497323
maker-scaffold608-size69469-augustus-gene-0.20,-0.659591913480361,5.69072626281907,18.2596313643445,0.00115070734526559,0.0846087022841737
augustus_masked-scaffold855-size58795-abinit-gene-0.0,0.92308104993095,5.92836290746324,18.011474709604,0.00121058228121478,0.0880849510181972
maker-scaffold1901-size11499-snap-gene-0.9,0.744734999635333,9.27946551014654,17.9779611502784,0.00121894586010264,0.0880849510181972
maker-scaffold289-size135755-augustus-gene-0.21,-1.05030483197865,4.6161936990313,17.9487768103597,0.00122628438984425,0.0880849510181972
snap_masked-scaffold44-size107355-abinit-gene-0.25,0.745478008901862,6.13143060872569,17.866338073012,0.00124729606133291,0.0887061430501901
maker-scaffold4164-size10067-augustus-gene-0.5,0.997075131151952,10.7778940152675,17.8406431877236,0.0012539313431811,0.0887061430501901
maker-scaffold429-size111872-snap-gene-0.32,1.09108546933533,5.32767036979591,17.7840030298977,0.00126870476049368,0.0888540229530042
maker-scaffold321-size35167-snap-gene-0.24,0.80037914923499,8.19757111062776,17.7520418697468,0.00127713140543446,0.0888540229530042
maker-scaffold335-size222527-augustus-gene-2.10,-0.801483671558987,6.09795066309968,17.6976581876741,0.00129162144744202,0.0888540229530042
maker-scaffold1195-size60843-snap-gene-0.12,0.574080277502479,6.64452232993426,17.6884907641176,0.00129408300724016,0.0888540229530042
maker-scaffold462-size112638-snap-gene-0.29,2.3580406365316,4.09662262587545,17.8522355220104,0.00130698070929575,0.0890845683460127
snap_masked-scaffold158-size227332-abinit-gene-1.17,0.631873634825319,8.03501204866624,17.5734093313622,0.00132545746207189,0.0892349782316631
maker-scaffold388-size32662-augustus-gene-0.17,0.504656069604165,6.59155578217344,17.5631426374681,0.00132829963313356,0.0892349782316631
augustus_masked-scaffold450-size103087-abinit-gene-0.21,2.64618354647693,4.32790093879046,17.5218952279859,0.00139864731153466,0.0928066828487217
maker-scaffold119-size100513-augustus-gene-0.41,0.858224171510146,6.39877478494002,17.3078100027559,0.00140134314432103,0.0928066828487217
maker-scaffold94-size166406-augustus-gene-0.34,-0.683437286053841,5.55048462134025,17.2488389228396,0.00141887788552864,0.0933062091201862
snap_masked-scaffold991-size66924-abinit-gene-0.2,-1.22995761375122,3.20423439724348,17.1680339343938,0.00144332532315629,0.0942501529205135
augustus_masked-scaffold578-size84540-abinit-gene-0.1,-0.698921922464709,7.98459742872669,16.893772744972,0.00153007510720693,0.0992211204937384
maker-scaffold95-size69896-augustus-gene-0.32,-0.78342276598409,6.66402476024838,16.845233575953,0.00154605913106257,0.0995662080404294
maker-scaffold665-size55465-augustus-gene-0.9,2.50340241442987,11.9100906766584,16.9516809342454,0.00157535255945182,0.0996935505562603
maker-scaffold735-size103010-augustus-gene-0.27,-0.844212129010102,5.00558122690654,16.7197058233155,0.0015883141535272,0.0996935505562603
augustus_masked-scaffold295-size135286-abinit-gene-0.4,2.43470093432095,4.1442265099548,16.89334438739,0.00159487387454125,0.0996935505562603
maker-scaffold1911-size21169-augustus-gene-0.4,1.18523988491871,5.78723420716638,16.6859295495357,0.00159991467736547,0.0996935505562603
maker-scaffold76-size137588-augustus-gene-0.21,-1.30329549645114,5.05892405711139,16.6815762243491,0.00160141706826291,0.0996935505562603
maker-scaffold2867-size15860-snap-gene-0.3,-1.04283973672857,5.15923569134538,16.6331414909102,0.00161824490155959,0.100073979409029
augustus_masked-scaffold931-size46429-abinit-gene-0.2,0.654427392817424,6.17745913948231,16.5371033075295,0.00165223040647692,0.101503470629483
maker-scaffold65-size225172-augustus-gene-0.33,0.549146439155547,10.5757694799659,16.4160242928212,0.00169628022171137,0.103528527518567
maker-scaffold1633-size15506-augustus-gene-0.9,-0.873941874524605,5.08159140415714,16.2199785492249,0.00177056669953359,0.107360726235355
maker-scaffold1438-size64040-augustus-gene-0.24,-0.572989569824356,6.28253947322145,16.1459604566979,0.00179960401953006,0.108417434415302
maker-scaffold292-size140720-augustus-gene-0.11,-1.25382793609429,4.98272357349666,16.0428574037841,0.00184098984232804,0.109854978309056
maker-scaffold297-size55902-snap-gene-0.24,1.30954053477964,5.20761903567325,16.00848761114,0.00185503392941467,0.109854978309056
maker-scaffold6462-size8059-augustus-gene-0.3,-1.05684298255167,5.40817005371537,15.9994239307116,0.00185875846785509,0.109854978309056
maker-scaffold1533-size58606-augustus-gene-0.15,-0.67766649672382,6.24562693785933,15.9400597206175,0.00188337155101421,0.110125665284544
augustus_masked-scaffold248-size129421-abinit-gene-0.3,0.488043279689713,7.4875435013441,15.9315643476497,0.00188692508519244,0.110125665284544
maker-scaffold2274-size29776-snap-gene-0.12,-3.99840444223373,5.22533269899906,16.0446795780971,0.001913809575005,0.11100095535029
maker-scaffold1431-size73768-snap-gene-0.39,-1.14543890237463,4.97540751467695,15.8213694161307,0.00193374044944066,0.111464619239981
maker-scaffold3-size168552-snap-gene-1.53,0.764525115140066,7.7673927297903,15.7917996888129,0.0019465344132238,0.111513732212784
maker-scaffold270-size189236-augustus-gene-1.37,0.855815357808008,5.55608328756924,15.7392968685247,0.00196949696072631,0.112141235483307
maker-scaffold4447-size3797-snap-gene-0.8,0.80428939936807,5.47110689031527,15.6948276586249,0.00198919538787983,0.112576403224375
maker-scaffold574-size57601-snap-gene-0.39,-0.582593848188185,6.3209375010266,15.6508341077485,0.00200891146334067,0.112743093237275
snap_masked-scaffold1667-size28753-abinit-gene-0.4,0.994596853517636,6.3557660267122,15.6345049610407,0.00201628791717979,0.112743093237275
augustus_masked-scaffold41-size76970-abinit-gene-0.0,-1.47495953999817,3.26862781542286,15.5934364959348,0.00203498122247238,0.113111039615756
maker-scaffold177-size153351-augustus-gene-0.52,-0.686486267753515,5.60017054831705,15.5107269272255,0.00207325063158018,0.114042345217924
augustus_masked-scaffold225-size216229-abinit-gene-0.15,0.9340473705393,4.55008790295325,15.5045088168734,0.00207616177843725,0.114042345217924
maker-scaffold870-size118458-augustus-gene-0.29,-0.678335807323787,5.11032295957449,15.3025760963219,0.00217336751288765,0.118427646964738
maker-scaffold469-size126012-snap-gene-1.11,-0.921079657820695,5.72080591407143,15.2730367147031,0.00218803152592067,0.118427646964738
maker-scaffold2197-size32082-augustus-gene-0.13,0.637534561637139,6.1407647583655,15.2609923260623,0.00219404400566498,0.118427646964738
snap_masked-scaffold1021-size46816-abinit-gene-0.17,1.40183177051576,3.18607447935136,15.2081706236968,0.00222064279805056,0.118591911249722
maker-scaffold48-size84217-augustus-gene-0.33,-0.638539322038175,5.83275345456419,15.1910199913957,0.00222936056988022,0.118591911249722
maker-scaffold157-size67949-augustus-gene-0.15,1.42997531154378,5.00515039942962,15.2021326864934,0.00224749122578332,0.118591911249722
snap_masked-scaffold383-size108311-abinit-gene-0.27,-2.03821021673025,7.11060356661901,15.3183458589709,0.00224788694487051,0.118591911249722
maker-scaffold119-size100513-augustus-gene-0.39,-0.659503159563533,5.77091302487144,15.0802806665628,0.00228662918877555,0.119556989674814
maker-scaffold3-size168552-augustus-gene-1.40,0.49158733081442,11.2945999423547,15.0704687084826,0.00229178637307687,0.119556989674814
maker-scaffold1314-size49432-augustus-gene-0.19,1.11410563361019,6.48923483028748,14.9882179974055,0.0023402628529426,0.121407636226544
augustus_masked-scaffold182-size90750-abinit-gene-0.13,0.616672427855896,5.85348588464297,14.8853178827544,0.0023917151715643,0.123391360619157
maker-scaffold109-size99360-snap-gene-0.13,0.695334721743239,6.36838089901644,14.8245816826453,0.00242560578058783,0.123863094241602
maker-scaffold235-size190281-augustus-gene-0.12,0.79077726695116,3.77542950998339,14.8214159402598,0.00242738768967801,0.123863094241602
augustus_masked-scaffold225-size216229-abinit-gene-1.4,0.52960442011672,5.41684140995249,14.7850631077495,0.00244796046290531,0.124233993492445
augustus_masked-scaffold1185-size39856-abinit-gene-0.3,2.05042832724485,1.67432331168601,14.6997275908531,0.00249706472766369,0.126041029334722
snap_masked-scaffold192-size109582-abinit-gene-0.15,2.09463880853983,4.31417223415002,14.7086508125077,0.00258242884478994,0.128350403733711
maker-scaffold1100-size48307-snap-gene-0.20,-0.811760258608894,5.27779880257442,14.5470451427405,0.00258784462455299,0.128350403733711
maker-scaffold2418-size8787-augustus-gene-0.2,0.636339201971122,6.03977132315072,14.5463499336513,0.0025882667659124,0.128350403733711
maker-scaffold1328-size34060-augustus-gene-0.14,-0.861213570482573,8.20018529611194,14.5306907140815,0.00259779677721904,0.128350403733711
maker-scaffold78-size155304-snap-gene-0.72,0.551053122204598,9.18829432160121,14.4398329327686,0.00265391348367585,0.130407908091889
maker-scaffold1139-size40862-augustus-gene-0.7,-0.554798666211759,5.47010973154224,14.4183798260849,0.00266737100509219,0.130407908091889
maker-scaffold33-size104593-augustus-gene-0.37,-0.973670593019858,6.11753565621857,14.3423437087813,0.00271571938308267,0.132080143745969
maker-scaffold2425-size15218-snap-gene-0.10,0.871122500436036,6.5500717260986,14.2934273219596,0.00274736861512693,0.1329270887464
maker-scaffold1552-size66107-snap-gene-0.24,-1.01935892439792,4.99116791654349,14.2539618945913,0.00277321966932925,0.133486212743281
maker-scaffold196-size118590-snap-gene-0.39,1.67561832704593,5.12687848515004,14.3020488346479,0.00283833343516916,0.135919782654408
maker-scaffold579-size59575-augustus-gene-0.21,0.590707856379004,5.51334118204267,14.0789528597921,0.00289136157564232,0.137200700100254
augustus_masked-scaffold1142-size21381-abinit-gene-0.0,-1.57665336244923,7.8344057692388,14.2186350482275,0.00289446754334441,0.137200700100254
augustus_masked-scaffold551-size59772-abinit-gene-0.0,-1.56287110086789,2.62138449678528,13.977566397553,0.00296251177320886,0.139716843122345
snap_masked-scaffold54-size515352-abinit-gene-1.18,-0.499642176837547,6.90755230506215,13.9477603946153,0.00298381936548442,0.140014599170319
maker-scaffold735-size103010-snap-gene-0.34,1.87941714914273,2.87364448478307,13.9129241204098,0.00300895198590787,0.140487968222039
maker-scaffold1994-size23604-augustus-gene-0.3,-0.751962921976779,6.47351277260882,13.8774442659637,0.00303480540964205,0.140990114006156
maker-scaffold2440-size12948-augustus-gene-0.8,-2.1900154785989,6.25398940369174,13.9613554471784,0.00307604608824485,0.142166654755333
maker-scaffold2-size192349-snap-gene-1.83,-0.742874208915471,5.64566059669304,13.7971124236586,0.00309431388610153,0.142166654755333
maker-scaffold1662-size46525-snap-gene-0.12,-0.687274037398144,7.43144055440577,13.7818111192456,0.00310580398051916,0.142166654755333
maker-scaffold305-size120479-augustus-gene-1.19,-4.04660298091284,7.79351216588183,13.8828162738914,0.00313413268102716,0.142473513939371
maker-scaffold855-size58795-snap-gene-0.34,-1.64828664061915,5.04023789306959,13.8322534438216,0.00317221366091151,0.142473513939371
