"genes","KL_Temp6_SexF_Rep1","KL_Temp6_SexF_Rep2","KL_Temp6_SexF_Rep3","KL_Temp19_SexF_Rep1","KL_Temp19_SexF_Rep2","KL_Temp19_SexF_Rep3","KL_Temp6_SexM_Rep1","KL_Temp6_SexM_Rep2","KL_Temp6_SexM_Rep3","KL_Temp19_SexM_Rep1","KL_Temp19_SexM_Rep2","KL_Temp19_SexM_Rep3","KL_Temp6_SexF_meanlogcpm","KL_Temp19_SexF_meanlogcpm","KL_Temp6_SexM_meanlogcpm","KL_Temp19_SexM_meanlogcpm"
"maker-scaffold320-size35230-snap-gene-0.21",4.37597182303915,4.24570890393466,4.59309840175665,4.51276627799509,4.08483643324293,4.7821176666892,3.44770431235102,3.10904791587965,3.48384495715607,3.36359990374811,3.20231451569963,3.52077904405111,4.40492637624349,4.4599067926424,3.34686572846225,3.36223115449962
"maker-scaffold320-size35230-snap-gene-0.23",1.28267999199248,0.0043964668299436,0.634008711842341,2.0083552055587,1.76107215084214,1.44753023754831,-0.201785700142459,0.722501243943863,1.25126894390915,1.47324127530202,0.609587281322396,0.966400965742178,0.640361723554923,1.73898586464972,0.590661495903518,1.01640984078887
"maker-scaffold3207-size19834-augustus-gene-0.6",7.2021382783284,7.83746616827203,7.32358008926714,7.27984927347545,8.42109642298827,7.10330189676242,8.74570285946584,8.34549046855623,8.14604681967598,8.11961799467899,8.64581335441801,8.24496481844044,7.45439484528919,7.60141586440871,8.41241338256602,8.33679872251248
"maker-scaffold3207-size19834-augustus-gene-0.7",3.21214023357894,3.69116163720073,2.88950689727967,2.03603036717269,3.81631703848546,2.18929382529159,4.40646804608572,4.62513816200904,4.65024204057608,3.65015492814643,4.18914199025136,4.00203331667174,3.26426958935312,2.68054707698324,4.56061608289028,3.94711007835651
"maker-scaffold321-size35167-augustus-gene-0.18",5.75286330392537,5.78960166122752,5.78579832083939,5.63777612177188,5.85451054039799,5.81577566977619,5.48625311204143,5.46918538359248,5.62441550122672,5.50297962836766,5.45923286073262,5.61977527346059,5.77608776199742,5.76935411064869,5.52661799895354,5.52732925418696
"maker-scaffold321-size35167-augustus-gene-0.20",4.37282357420454,4.20973433938598,4.53600753412783,4.64145444800519,4.61477828912196,5.04110371790159,3.10765327728189,3.68897245101172,3.88259114299613,3.82284654940245,3.14084663141355,3.51235383062435,4.37285514923945,4.76577881834291,3.55973895709658,3.49201567048012
"maker-scaffold321-size35167-augustus-gene-0.22",7.08982645499835,7.06692142791216,7.26656700623855,6.85050545784432,7.03171977497503,7.28238156205147,5.62749762698486,5.68022792688632,5.41483177608954,4.90925002168146,5.31577700947632,5.32130178073709,7.14110496304968,7.05486893162361,5.57418577665357,5.18210960396496
"maker-scaffold321-size35167-snap-gene-0.24",8.56243302570208,8.50167993117124,8.4991540517248,8.56679300002763,8.64508615072224,8.65934329120131,7.39604624362108,7.20850352131198,6.8377053298522,7.89170816323057,8.1467777212909,8.1527712281821,8.52108900286604,8.62374081398372,7.14741836492842,8.06375237090119
"maker-scaffold321-size35167-snap-gene-0.27",6.97893906634653,7.12963466254761,7.22075185309489,6.20128228106827,6.63019959321197,7.15461886305513,6.87537616859525,6.98178024436014,7.04399180176617,6.37615978408847,6.57875276431567,6.55332770332808,7.10977519399635,6.66203357911179,6.96704940490719,6.50274675057741
"maker-scaffold3215-size10750-snap-gene-0.4",3.98596532707586,4.12856855222269,4.04936588321362,3.68419612758076,3.8274532474133,3.73881391021935,3.59343332075552,3.22758499709123,2.99091458405853,3.2319019229935,2.95003970031554,3.23357780892228,4.05463325417072,3.75015442840447,3.27064430063509,3.13850647741044
"maker-scaffold3219-size11100-augustus-gene-0.7",10.1396692160884,10.1773779750474,10.070695753416,10.4264606014797,10.3682748195621,10.1458754877246,9.34824830741972,9.31120470579031,9.36421435410066,9.74355869383711,9.62935627131587,9.73632455067977,10.1292476481839,10.3135369695888,9.34122245577023,9.70307983861092
"maker-scaffold3219-size11100-augustus-gene-0.8",1.06067532425954,0.457246608913467,0.787512389010299,0.61326026925638,0.346852869109906,1.04428593545522,5.96979585194113,5.92404090032948,5.94794891800224,6.37846857797003,6.30360295768282,6.30951427601817,0.768478107394437,0.66813302460717,5.94726189009095,6.33052860389034
"maker-scaffold322-size249412-augustus-gene-0.9",1.33538380509261,1.8757753917616,2.13192522721357,1.05322941589837,1.90258039995525,1.66756233293847,2.60266303524888,2.62416520328404,2.64755512704535,0.498574674986165,1.49838583806598,1.67373430988652,1.78102814135593,1.54112404959736,2.62479445519276,1.22356494097955
"maker-scaffold322-size249412-augustus-gene-1.19",5.76091349419832,5.89199375145088,5.23412302464985,5.54932011776732,5.20220141254261,5.23328242344185,6.64483555683211,6.31394162758023,6.52569982211218,6.04007896117523,6.95383170472898,6.75023532787431,5.62901009009969,5.32826798458392,6.49482566884151,6.58138199792617
"maker-scaffold322-size249412-augustus-gene-2.16",6.27312536303805,6.22611661331798,6.12839202312132,6.04434182728498,5.85722978254381,6.13864848437459,5.30200301078785,5.25483559589955,5.3139281790997,5.47304443411899,5.26349441823697,5.36407002251591,6.20921133315912,6.01340669806779,5.29025559526237,5.36686962495729
"maker-scaffold322-size249412-augustus-gene-2.18",4.49271769111459,4.37043439390949,4.40124503456419,5.38507478016345,4.74616222961457,4.68666499796953,5.52043883824309,5.58967229611257,5.82231615064769,5.87001529818258,5.71260429166083,5.78013964459112,4.42146570652942,4.93930066924918,5.64414242833445,5.78758641147818
"maker-scaffold322-size249412-snap-gene-1.21",3.52357392654665,3.44004797045807,3.66948262411752,4.09712326400785,3.3131204746493,4.41123962987642,1.24404866314455,1.39790280307009,1.77258269882101,1.90341254925807,1.61425113458313,2.09076574298764,3.54436817370741,3.94049445617786,1.47151138834522,1.86947647560961
"maker-scaffold322-size249412-snap-gene-2.24",1.20927261597925,1.82911402281871,2.04323357923513,2.63947237672199,4.08854395797134,1.9751565749618,4.82882855395834,4.51030036851937,4.77320979457084,4.86053196190119,4.9692141625905,4.83223941791733,1.69387340601103,2.90105763655171,4.70411290568285,4.88732851413634
"maker-scaffold322-size249412-snap-gene-2.25",-0.831006480522391,-0.953481334993208,0.634008711842341,-0.317542847518319,0.844589934623798,-0.765072152507876,8.63960454355886,8.78565105101951,9.09966964397514,9.36409764691389,8.92659691724399,9.36720684867845,-0.383493034557753,-0.0793416884674653,8.8416417461845,9.21930047094545
"maker-scaffold322-size249412-snap-gene-2.27",3.39911974997792,3.06710970367806,3.04224822401567,3.12508203402632,3.22828013786927,3.36886400413106,3.04475735708156,2.62416520328404,3.17285565857545,3.23700017228202,3.49462490392779,2.83463297269782,3.16949255922388,3.24074205867555,2.94725940631368,3.18875268296921
"maker-scaffold3223-size8113-augustus-gene-0.6",5.99494156420324,5.73158619694935,5.84493668268176,5.9211263724895,5.61910863450332,6.27515668973831,3.10291129113656,3.39455790492981,3.12010408448755,3.28701561389604,3.11156871524486,3.22329013660297,5.85715481461145,5.93846389891038,3.20585776018464,3.20729148858129
"maker-scaffold3228-size10731-augustus-gene-0.3",5.08851250681992,5.00323719635295,4.92223109141718,5.24783070121787,5.00542574040039,5.1568392290944,4.84027018822677,4.74039417870377,4.92392784239509,5.25541158856783,5.17898632302585,5.06030898164929,5.00466026486335,5.13669855690422,4.83486406977521,5.16490229774766
"maker-scaffold3229-size14010-augustus-gene-0.3",3.61700740140194,3.22862282519101,3.19071577832808,4.36238435524342,3.3225962791782,4.17757774522241,0.433315174140371,0.356833434865176,0.426923481722418,1.12285936698087,0.333455521711426,1.39083405017211,3.34544866830701,3.95418612654801,0.405690696909322,0.949049646288137
"maker-scaffold3229-size14010-snap-gene-0.6",2.29931309495729,2.94478204695784,3.12380777550208,1.63883228872937,1.22746836434432,-0.380501623392529,4.03299236939354,3.18914471982501,3.59239392206667,1.63647059969387,3.18367872342897,1.9101509911327,2.7893009724724,0.828599676560386,3.60484367042841,2.24343343808518
"maker-scaffold3232-size7849-snap-gene-0.3",5.93038083619073,6.07559367410413,6.35140933016553,5.27518316010285,5.9599765161764,5.7250501539303,4.9300156249794,4.93685633882156,4.99888841974715,4.5379756079485,5.07158841821434,4.72147504595404,6.11912794682013,5.65340327673652,4.9552534611827,4.77701302403896
"maker-scaffold3238-size23081-snap-gene-0.4",-0.0903299228204461,1.20621813628138,1.22396710044649,0.221659109432679,2.32967142559259,-0.190966988224787,2.28029622261552,2.59505771509986,2.24616766497933,1.99051408297562,2.30790158690529,2.09076574298764,0.779951771302477,0.786787848933494,2.37384053423157,2.12972713762285
"maker-scaffold324-size98332-augustus-gene-0.32",6.67762280261181,6.79352438921823,6.69523768738497,7.05088675842094,6.68999281117558,7.02741151996941,8.42865618311239,8.53398315571171,8.60299434048559,8.84650929289601,8.69516729168734,8.8589544371045,6.72212829307167,6.92276369652198,8.52187789310323,8.80021034056261
"maker-scaffold324-size98332-augustus-gene-0.33",5.41920852033203,5.14332350635075,5.30179646603416,4.76512067726354,4.6578374509318,5.31892998076359,5.71788358765405,5.8479443298065,5.893196057495,5.68747037380203,5.87386707712858,5.82590298243242,5.28810949757231,4.91396270298631,5.81967465831852,5.79574681112101
"maker-scaffold324-size98332-augustus-gene-0.35",5.31371139568868,4.9758326851655,4.94892450251096,5.55491074762038,5.19791724427855,5.5506898761858,4.39487601897785,4.52837631162717,4.33782537701294,4.9219683737615,4.93897552434978,4.90162330431537,5.07948952778838,5.43450595602825,4.42035923587266,4.92085573414222
"maker-scaffold324-size98332-augustus-gene-0.36",4.76822432973431,4.62722605993567,4.66421539311273,3.98326789746458,4.15015640513825,4.6530469570145,3.6367268610709,3.58917379135852,3.45857222300146,3.30654617921008,3.5611091769171,3.18138976702351,4.68655526092757,4.26215708653911,3.56149095847696,3.3496817077169
"maker-scaffold324-size98332-augustus-gene-0.38",0.918217371229791,0.593770525942919,1.74822536206442,1.12371024292424,2.17086646330493,0.898884880944503,2.40880702430048,2.51443825722089,2.25598068651362,2.41614210691643,3.06650671211834,2.35856114781392,1.08673775307904,1.39782052905789,2.39307532267833,2.61373665561623
"maker-scaffold324-size98332-augustus-gene-0.39",11.1240505847927,11.1435820477512,11.0839096945328,11.2437214283265,11.2166740879534,11.0848430074612,10.3397793880371,10.2496331910716,10.2900583054988,10.7702757373324,10.6702308913828,10.7389653333782,11.1171807756922,11.1817461745804,10.2931569615358,10.7264906540311
"maker-scaffold324-size98332-augustus-gene-0.40",5.96075255136483,5.79213802185061,5.811200938393,6.08851408545784,5.72711043978356,5.88323016175846,5.19020512695623,5.25793417480753,5.27222954210723,5.28647914065267,5.44365353716301,5.30919319813869,5.85469717053615,5.89961822899995,5.240122947957,5.34644195865146
"maker-scaffold324-size98332-augustus-gene-0.41",5.09744065577753,5.04126130249801,5.1596064834717,5.40643664736167,5.12126099105677,5.49082161585345,4.34152743927765,4.28582686191533,4.27888538906806,4.41516086960871,4.65260320132365,4.46626697620844,5.09943614724908,5.33950641809063,4.30207989675368,4.51134368238027
"maker-scaffold324-size98332-augustus-gene-0.42",6.92353705806269,6.79756943052289,6.72316309293432,7.13166965170962,6.85553008297084,7.07126499824822,7.75383075900704,8.15503362943853,8.24159150839402,8.41443225450519,8.20468088484956,8.36811702712049,6.8147565271733,7.01948824430956,8.05015196561319,8.32907672215841
"maker-scaffold324-size98332-snap-gene-0.45",8.78993009483021,9.19709458738749,8.98955268618785,7.99735532018913,8.52684117792798,8.71334979706814,9.20548690042571,9.34273887189163,9.22064136175531,8.63093659328205,9.08444010460891,8.97731633041194,8.99219245613518,8.41251543172841,9.25628904469089,8.89756434276764
"maker-scaffold3241-size21710-snap-gene-0.2",0.90665355458411,3.17365946018202,2.15327163400709,-0.464916757161112,2.6183201325715,0.126595189673578,4.46307090318965,3.69812668951617,3.79443908480712,1.79696968793255,2.77435913269111,2.44077687528192,2.07786154959107,0.759999521694657,3.98521222583764,2.33736856530186
"maker-scaffold325-size45967-snap-gene-0.25",7.32817089782225,7.33683337230972,7.12945639979065,7.20943454871102,6.93258386188598,7.31889604270845,6.40924760897454,6.56661752184351,6.73488465521359,6.34166878234999,6.03912931893124,6.38356130090468,7.26482022330754,7.15363815110182,6.57024992867721,6.2547864673953
"maker-scaffold325-size45967-snap-gene-0.26",5.90663081224122,5.62635838570643,5.60653597498852,6.63480261784684,5.57881912157584,6.17067946939926,5.64064495843599,5.77951733780491,5.94643468993725,5.74943416033867,5.34332504754771,5.76691976102016,5.71317505764539,6.12810040294065,5.78886566205938,5.61989298963551
"maker-scaffold3252-size22834-snap-gene-0.3",0.918217371229791,1.0522209794728,1.19681184254117,0.0513065923404815,1.34371846952163,-0.0234658648980127,0.577017517119201,0.356833434865176,1.10691827883484,0.56494950651315,0.333455521711426,0.117847964827951,1.05575006441459,0.457186398988034,0.680256410273072,0.338750997684176
"maker-scaffold3254-size15861-augustus-gene-0.8",10.8739599987383,11.1913223790172,10.9427557954052,10.7157895054254,10.3688466061505,10.0260652924835,11.6447093382835,11.8285123682059,12.0853941977738,11.8995390537821,11.3495932313094,11.9745959711734,11.0026793910536,10.3702338013532,11.8528719680877,11.7412427520883
"maker-scaffold3254-size15861-snap-gene-0.12",7.09174254184806,7.87659118021288,7.30998222292349,7.84238191423317,8.00238640098033,7.53787983059413,8.06075495412206,8.52050022371619,9.00200914855712,9.96596327890462,9.02899782388144,9.3641375124564,7.42610531499481,7.79421604860254,8.52775477546512,9.45303287174749
"maker-scaffold3257-size22878-augustus-gene-0.7",2.27703234177031,2.13430491030472,2.26207324562142,1.63883228872937,2.14261244025025,1.55733815927408,3.46258760704566,3.7117500493319,3.14672096315915,2.91949144291207,3.93154675429194,2.80043972147173,2.22447016589882,1.77959429608457,3.4403528731789,3.21715930622524
"maker-scaffold3257-size22878-augustus-gene-0.8",4.35059134439959,4.30374212618192,4.16422135352253,4.43694107146543,4.20412757675048,3.43988237653924,5.96261577802523,4.98065284373837,5.04489667060228,5.54057699163784,4.80059186560444,4.92402903659397,4.27285160803468,4.02698367491838,5.32938843078863,5.08839929794542
"maker-scaffold3258-size6007-augustus-gene-0.2",4.4101565791345,4.58922871121735,4.65800628276131,3.97375914475917,4.20412757675048,4.38293215472609,4.85444579594324,5.1652578581898,5.05336222976669,4.93771024723542,5.22528002167223,4.94296082684248,4.55246385770439,4.18693962541191,5.02435529463324,5.03531703191671
"maker-scaffold326-size61495-augustus-gene-0.16",6.30154959744882,6.11259287235162,6.22815947165094,6.36480500744556,6.01556226725665,6.54549773578825,4.81439771442795,4.85122883974933,4.62963226944408,4.40387174414412,4.63213100200599,4.2552696434358,6.21410064715046,6.30862167016349,4.76508627454045,4.43042412986197
"maker-scaffold3260-size6004-snap-gene-0.4",6.56558348181679,7.03494036192804,6.90404114334181,6.15259908558879,6.1024736220674,6.40568082866269,7.14183945111424,7.22125953497914,6.82581272975135,5.28401820852793,5.32218109760586,5.36874472230273,6.83485499569555,6.22025117877296,7.06297057194824,5.32498134281217
"maker-scaffold3267-size11284-augustus-gene-0.4",7.52464981908437,7.30929759974111,7.28158832542133,8.01092940820966,7.10927558307068,7.69455371438159,6.65580439209124,6.700185473753,6.71501262406997,7.33767597728758,6.96615178517831,7.38198063247366,7.37184524808227,7.60491956855398,6.69033416330473,7.22860279831318
"maker-scaffold3268-size6700-augustus-gene-0.2",5.93038083619073,6.24771354212458,6.28607615537206,5.96257733246798,6.61549847911782,5.94977037184643,5.8665691803208,5.57980091154198,5.8971206522118,5.69026092543963,5.80618762905744,5.99417710058451,6.15472351122912,6.17594872781075,5.78116358135819,5.83020855169386
"maker-scaffold327-size98201-augustus-gene-0.19",5.72103119661167,5.67003688252793,5.63273546616976,5.49135616043927,5.52784592736855,5.48677921529595,5.22989241622746,5.38240735265105,5.13006701928973,5.46220095569333,5.29313614815635,5.25593617541367,5.67460118176979,5.50199376770126,5.24745559605608,5.33709109308778
"maker-scaffold327-size98201-snap-gene-0.26",2.68502456364204,2.65934405375793,2.77941094307263,2.97588881653386,3.75698103276284,2.30925309433452,2.86598984547958,2.73505546863504,2.9247847190979,3.57161699594607,2.04429127697295,3.13274985948828,2.70792652015754,3.01404098121041,2.84194334440417,2.9162193774691
"maker-scaffold327-size98201-snap-gene-0.27",5.08787266266391,5.51223208710775,5.97000019250994,6.28151061359342,7.0441832169716,5.03003481472477,7.64896091930673,6.51833681495748,7.47368775337673,7.12073528724061,7.96825186746113,7.15217343083497,5.52336831409387,6.1185762150966,7.21366182921365,7.4137201951789
"maker-scaffold3270-size21014-augustus-gene-0.8",5.01905876271743,4.98295480449029,5.08936035965914,5.48551323255771,5.43260736724434,5.40835051103269,6.42024877583949,6.22490540998395,6.64158574546457,6.97578197480401,6.65090982492459,6.68379213111763,5.03045797562229,5.44215703694491,6.42891331042934,6.77016131028208
"maker-scaffold3270-size21014-snap-gene-0.10",5.59385857927551,5.97157532928153,6.00515630405652,4.45242828443089,5.65142682137576,4.85292269055937,1.99310038794919,1.90437511384833,2.03443396172056,1.54076483160163,1.64181972347885,1.46256062340253,5.85686340420452,4.98559259878867,1.97730315450602,1.548381726161
"maker-scaffold3271-size7173-snap-gene-0.3",4.82230938781381,4.84318728574196,4.84998875636755,4.54843448370351,4.40183627604262,4.6602438105191,3.33089839084974,3.46596632084784,3.35280679492346,3.35424626243224,3.37651990191756,3.26400785567646,4.83849514330777,4.53683819008841,3.38322383554035,3.33159134000875
"maker-scaffold3272-size13258-snap-gene-0.0",7.27055358329728,7.12863154075388,6.88821403047051,7.90516356981459,7.23711903450105,7.33937676115827,7.42364245078303,7.4399507681586,7.66490247437334,7.87484023678515,7.56224100724467,7.76616356304704,7.09579971817389,7.49388645515797,7.50949856443832,7.73441493569228
"maker-scaffold3272-size13258-snap-gene-0.1",5.13385113615292,5.14491191710334,4.90030455330491,4.78292529822622,5.00542574040039,4.83577157950884,5.73254024060348,5.67791628228333,5.68014218687256,5.79249032115982,5.64268878268727,5.82760179801465,5.05968920218706,4.87470753937848,5.69686623658645,5.75426030062058
"maker-scaffold3273-size11795-snap-gene-0.4",2.12066168097651,3.15801275776849,2.71865857268533,1.07117504645069,2.05437047158599,0.752643846646659,4.34353889655587,4.34238724317877,3.920104909431,3.4970807955216,3.58615874353342,3.33738805157121,2.66577767047678,1.29272978822778,4.20201034972188,3.47354253020874
"maker-scaffold3278-size23833-augustus-gene-0.4",-1.28184736406356,-0.0527173562134291,-0.154362954454394,0.0870243578229214,-0.37773594178524,-1.57012667811742,1.80737826799536,0.859357864817986,1.78619069126358,0.718642102758564,1.7343611887732,1.23570588885655,-0.49630922491046,-0.620279420693246,1.48430894135898,1.2295697267961
"maker-scaffold328-size92609-augustus-gene-0.30",6.77920867728442,6.74669562320414,6.87435533152175,7.01367153714945,6.51438457209098,6.91091911103531,5.53635362406644,5.53452426893626,5.45158980272666,5.34313459687991,5.61774240698468,5.41693572281112,6.80008654400343,6.81299174009191,5.50748923190979,5.4592709088919
"maker-scaffold328-size92609-snap-gene-0.40",5.23093566177544,5.2138820986052,5.02423374473576,3.79362999961582,3.82078184263243,4.15300800359165,3.52063130866618,3.37185554672686,3.08750175225485,2.40712403950289,2.55990091171436,2.71490974623931,5.15635050170547,3.92247328194663,3.32666286921596,2.56064489915219
"maker-scaffold328-size92609-snap-gene-0.41",4.30397040512309,4.1759505790385,3.85462060863967,4.55960098889383,4.00861192552653,4.44377657892208,3.49190134595422,3.73417361208969,3.66784240121746,4.00123156996422,3.71178853639446,3.76018894903061,4.11151386426709,4.33732983111415,3.63130578642045,3.8244030184631
"maker-scaffold328-size92609-snap-gene-0.43",6.22155678798601,6.32611424744826,6.32774380514452,6.45128072953763,6.24009162224516,6.34763740787495,5.73790274520277,5.60678634266095,5.39387513265411,5.64782507145055,5.75740052295107,5.54016349199046,6.2918049468596,6.34633658655258,5.57952140683928,5.64846302879736
"maker-scaffold328-size92609-snap-gene-0.45",5.2233815374426,5.18869189966632,5.47143306141241,5.69676332585099,5.58867025696429,4.39160642088198,5.05557564042425,5.37956515796129,4.99156522019414,5.98811051581687,5.23436313535992,5.4470866772633,5.29450216617378,5.22568000123242,5.14223533952656,5.55652010948003
"maker-scaffold328-size92609-snap-gene-0.47",7.12580394144727,7.06041335907656,6.95785470906183,7.58416895657354,6.83581279474649,7.38119814319677,6.6699002495849,6.7132252171148,6.67625626029087,7.14602551646669,6.86341581178588,6.94436467967515,7.04802400319522,7.26705996483893,6.68646057566353,6.98460200264257
"maker-scaffold328-size92609-snap-gene-0.48",6.87485162762152,6.72774205456466,6.81308586711256,7.31909806416465,6.65884821713893,6.91736957663684,6.44809143187693,6.6017964388087,6.5998139937908,6.62735387160821,6.70418463715903,6.79520647415374,6.80522651643292,6.96510528598014,6.54990062149214,6.708914994307
"maker-scaffold328-size92609-snap-gene-0.49",5.27825520971507,5.19483912433409,5.33018977383891,4.9714992337473,5.29256758406896,5.33508042232616,4.26293647452245,3.91778008980515,3.76037303165358,3.96174305837266,3.99170587927287,3.68346515902974,5.26776136929602,5.19971574671414,3.98036319866039,3.87897136555842
"maker-scaffold329-size86726-augustus-gene-0.19",6.18522729301041,6.00694240228459,5.96094956271453,6.49181691597274,6.02864801376725,6.23509562695826,5.12387519453989,4.89168854751339,4.73337385540997,5.90966608157214,5.71908954425096,5.25593617541367,6.05103975266984,6.25185351889942,4.91631253248775,5.62823060041226
"maker-scaffold329-size86726-snap-gene-0.21",7.17844244594667,7.15429152752916,7.10661257446638,7.426467548279,7.0498994594931,7.18861386932979,9.12481973160789,9.2567755593468,9.30326220303417,9.38110821451068,9.32091712388675,9.28875194622986,7.14644884931407,7.2216602923673,9.22828583132962,9.33025909487576
"maker-scaffold3295-size15298-augustus-gene-0.6",5.62594692632736,5.75361629448249,5.90122040780451,5.42661583508349,5.34775174401403,5.43377058742259,6.97183277445844,7.22284613553873,7.37104230937115,7.3459580372646,7.24339047322478,7.18534436335232,5.76026120953812,5.40271272217337,7.18857373978944,7.25823095794723
"maker-scaffold3295-size15298-augustus-gene-0.8",5.83484864607991,5.77889998330952,5.8864248065367,5.86565293064429,5.39717037461112,5.85528242950218,4.15712267679586,4.29791997878897,4.35161975807038,4.51297444781103,4.41364655411159,4.7030841424497,5.83339114530871,5.7060352449192,4.2688874712184,4.5432350481241
"maker-scaffold3295-size15298-snap-gene-0.10",5.68255994938776,5.61264839680937,5.46291007363119,6.31154407332568,5.64073433198681,5.98171874913186,4.82739194833224,4.72703988110243,4.75429499909016,5.5343784131356,5.1177220688064,5.82505282390007,5.5860394732761,5.97799905148145,4.76957560950828,5.49238443528069
"maker-scaffold3297-size18541-augustus-gene-0.3",4.68859062463957,4.71965867695973,4.71534308930151,4.51604552830544,4.44441177480732,4.66126900797947,3.10765327728189,3.55934425497524,3.41981311869058,3.50132428369604,3.63155601601358,3.63771858145391,4.70786413030027,4.54057543703075,3.36227021698257,3.59019962705451
"maker-scaffold3298-size13304-snap-gene-0.3",7.15083242172002,7.13503950061201,6.66025231133381,7.27574411503904,6.73208095216905,7.194822271787,6.27551970612368,6.21218173408827,6.26707155922797,5.79681241352837,5.93712321728684,5.86282248573754,6.98204141122195,7.06754911299836,6.25159099981331,5.86558603885092
"maker-scaffold3299-size14196-augustus-gene-0.8",4.03989102333357,3.54963586898162,3.44843057650274,4.19652849318974,3.70961729441959,4.39777054863451,1.75997105047975,2.77020241034739,2.49846401899667,3.20613687742331,2.64410201204832,2.98225559933298,3.67931915627264,4.10130544541461,2.34287915994127,2.94416482960153
"maker-scaffold33-size104593-augustus-gene-0.36",5.05223691452636,5.09401725867184,4.99497426332079,5.23892755142675,4.82939012433663,5.18348672623272,4.60565547539056,4.61550728975892,4.44035812625161,4.20489158919428,3.96193986694706,4.13420068456514,5.04707614550633,5.08393480066537,4.5538402971337,4.10034404690216
"maker-scaffold33-size104593-augustus-gene-0.37",6.77702721036527,6.52554605669079,6.61769425272991,7.26895710935039,6.48655429826648,7.2607312553317,4.72464324718513,4.80537208692741,4.71214485536,4.0541827374202,4.13923859373426,4.33387368647524,6.64008917326199,7.00541422098286,4.74738672982418,4.17576500587657
"maker-scaffold33-size104593-augustus-gene-0.38",3.39291691339603,3.62895984443626,3.11295382199986,2.23221905192606,3.50843579422421,2.54523253375438,6.31295741759055,6.66501992576514,6.52924450551729,6.84164744767037,6.73290869215611,6.96689224653771,3.37827685994405,2.76196245996822,6.50240728295766,6.8471494621214
"maker-scaffold33-size104593-augustus-gene-0.40",5.07048872332783,4.91755342453944,4.91808021990325,5.56047979666133,4.87625789327626,5.49312648372012,3.78026074805856,3.88608849022573,3.75692176333237,4.14105438624724,4.21460883592707,4.364622230078,4.96870745592351,5.30995472455257,3.80775700053889,4.24009515075077
"maker-scaffold33-size104593-augustus-gene-0.41",6.45506240324344,6.4587878574139,6.31477746826925,6.74894799921799,6.31241919579171,6.46764538010095,7.67335505469917,7.63667418559899,7.75740004418936,8.0510775760407,7.78586745429165,7.93740511346235,6.40954257630886,6.50967085837022,7.68914309482917,7.9247833812649
"maker-scaffold33-size104593-augustus-gene-0.44",6.6966329765637,6.68060880189203,6.78600946599952,6.87975640109008,6.86609882270254,6.68686411868868,6.06246817834422,6.25002098594871,6.03885653622386,6.06752559271824,6.13379024116915,6.19046013157131,6.72108374815175,6.81090644749376,6.1171152335056,6.13059198848623
"maker-scaffold33-size104593-augustus-gene-0.46",0.707792036779337,1.2303588511237,1.08277127753754,1.07117504645069,1.54061878106591,0.346486856424936,1.68580484397406,1.8561189922139,1.91564512773372,1.32790292717154,0.552629992553334,1.67373430988652,1.00697405514686,0.986093561313843,1.81918965464056,1.1847557432038
"maker-scaffold33-size104593-augustus-gene-0.47",7.14653743246843,7.36453525679511,7.12045255176211,6.9453816029516,7.08094024895841,6.64212965929565,9.20230378228468,9.3609555345768,9.46640556168535,9.5116049249357,9.27612669877355,9.45651300055749,7.21050841367522,6.88948383706855,9.34322162618228,9.41474820808891
"maker-scaffold33-size104593-snap-gene-0.57",5.85379057405971,5.71510734864842,5.80727867859566,5.89113284808712,5.67873902959293,5.95813690932709,5.62253632354898,5.76652193128419,5.9080530579049,5.6967512980729,5.32749620751605,5.53080861852832,5.79205886710126,5.84266959566904,5.76570377091269,5.51835204137242
"maker-scaffold33-size104593-snap-gene-0.59",5.12014821492367,4.80149736519275,4.80910578207503,5.86179183061018,4.74263701907086,5.58512942334601,4.26929908117768,4.22695824847084,4.54611729930014,4.7963624956141,4.39554135069635,4.55712927594394,4.91025045406382,5.39651942434235,4.34745820964955,4.58301104075146
"maker-scaffold33-size104593-snap-gene-0.62",7.66381517442542,7.54093065108994,7.67934498972409,7.28346179685975,7.01623085479481,7.67654063360642,5.75538336528728,5.86124871514515,5.58311101425514,5.18329264747617,5.53653864998901,5.49704679097214,7.62803027174648,7.32541109508699,5.73324769822919,5.40562602947911
"maker-scaffold3307-size15649-augustus-gene-0.3",2.15038245900777,2.40210085165421,1.89905102737633,0.940598877462534,2.51741086653904,0.240726385598166,3.64327358399368,3.5340063361081,3.04285326783481,2.5775728127272,2.96648613170998,2.98225559933298,2.15051144601277,1.23291204319991,3.40671106264553,2.84210484792339
"maker-scaffold331-size168527-augustus-gene-1.17",-0.952108710109296,-1.25480071922188,-0.509375581670611,-1.18837448151166,0.346852869109906,-0.10478686926378,1.51069986351973,2.3146660185336,1.79967152692527,1.83781156912678,1.49838583806598,1.19416978306991,-0.905428337000597,-0.315436160555177,1.87501246965953,1.51012239675422
"maker-scaffold331-size168527-augustus-gene-1.18",8.45668768679847,9.93089823158975,9.39145344332997,10.1917849942445,10.9745472267516,8.74125042468794,9.73315974086989,9.80204947591397,9.3940289338718,9.68051810744194,9.13563531452164,9.55446281430062,9.2596797872394,9.969194215228,9.64307938355188,9.45687207875473
